Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Manual jr - Reportes y documentación,IDBi,https://pe.linkedin.com/company/idbi-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/qa-manual-jr-reportes-y-documentaci%C3%B3n-at-idbi-4211484460?position=1&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=fWU919krbq7bSDv7XtTn9w%3D%3D
Manual QA / I + D - Trabajo Remoto,BairesDev,https://www.linkedin.com/company/bairesdev?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",1 day ago,,,"En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países.Al postularte a esta vacante, estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades, intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.Manual QA / I + D en BairesDevBuscamos excelentes QAs manuales para unirse al equipo de Investigación y Desarrollo (I+D) de BairesDev.Nuestro equipo de I + D es una parte esencial de nuestras soluciones tecnológicas que impulsan millones en ingresos cada año, por lo que sólo contratamos lo mejor de lo mejor.Dentro del equipo encontrarás muchos retos diferentes: Análisis de datos, Machine Learning, Desktop y desarrollos web son algunos de los más relevantes ahora mismo, pero para impulsar la innovación, ¡notarás que cada día surgen cosas nuevas!El área de I+D es, sin duda, la más emocionante y desafiante de toda la empresa. Aunque gente con mucho talento, en general, conforma BairesDev, aquí encontrarás profesionales con amplia experiencia y también niveles intelectuales y creativos, muy por encima de la media.Queremos que la gente disfrute del viaje. ¿Estás preparado?Actividades Principales:- Analizar los requisitos del usuario final para definir y documentar los planes de prueba.- Ejecutar casos de prueba, depurar, detectar errores y/o posibles mejoras, documentarlos y hacer un seguimiento para su resolución.- Generar informes de resultados de pruebas y errores detectados.- Definir las prioridades y planificar las pruebas de los requisitos del sistema.- Documentar las funcionalidades de los sistemas.- Representar al usuario final ante los desarrolladores para garantizar que se cumplen los requisitos.- Detectar y proponer mejoras tanto en el proceso de control de calidad como en el ciclo de desarrollo de software.¿Qué Buscamos?:- 3+ años de experiencia en pruebas de productos Web.- Sólidos conocimientos de herramientas de testing.- Desarrollo de planes de prueba: creación de casos de prueba y depuración.- Conocimientos adicionales en tecnologías Web.- Amplios conocimientos de entornos Unix y Linux.- Nivel avanzado de inglés.Qué ofrecemos para que tu trabajo (y tu vida) seja mais fácil:- Trabajo 100% remoto: trabaja desde tu casa o donde quieras.- Compensación en USD o en tu moneda local, como prefieras, muy por encima de la media del mercado.- Hardware y software.- Horarios flexibles- Licencias por mater/paternidad, vacaciones y días festivos nacionales pagos.- Ambiente laboral multicultural e innovador, perfecto para hacer amigos, colaborar y aprender de las personas más talentosas del mundo.- Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.¡Únete a nuestro equipo global!",https://pe.linkedin.com/jobs/view/manual-qa-i-%2B-d-trabajo-remoto-at-bairesdev-4210115575?position=2&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=JSN4jH%2BV77VakzAr3LK67Q%3D%3D
Analista QA,METRICA Perú,https://pe.linkedin.com/company/metricaperusac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",3 days ago,,,"Realizar distintos tipos de pruebas (funcionales, performance, regresión, exploratorias, integración de sistemas, etc.).Participar en revisiones de requerimientos y definir criterios de aceptación.Ejecutar pruebas exploratorias para encontrar fallos no detectados en la fase de planificación.Analizar los resultados de las pruebas e informes de progreso.Elaborar informes técnicos y de seguimiento de los avances en pruebas de proyectos informáticos.Proponer mejoras para optimizar procesos de calidad.Seleccionar herramientas adecuadas para la automatización de pruebas funcionales, de rendimiento y regresión.Aprender sobre nuevas herramientas y tendencias en QA para mejorar la estrategia de pruebas.RequisitosTitulado en Ingeniería de Sistemas, Ingeniería Informática, Ingeniería de Redes y Seguridad o afines.Experiencia en pruebas funcionales, pruebas de performance, pruebas de regresión, pruebas exploratorias y pruebas de integración de sistemas.Conocimiento de Calidad de Software y herramientas de gestión de proyectos.Cursos o certificaciones en pruebas de software (ISTQB Foundation Level deseable).Conocimiento en ciclo de vida del desarrollo de software (SDLC) y gestión de pruebas en entornos ágiles (Scrum/Kanban).Inglés Nivel intermedio - AvanzadoConocimiento en herramientas como Postman para pruebas de API REST.Experiencia en herramientas como JIRA, Azure DevOps, TestRail.BeneficiosPlanilla desde el primer día con todos los beneficios acorde a ley. Remuneración fija superior al mercado. Seguro Vida Ley y EPS (Opcional)Participar de un programa de reconocimiento. Buen clima laboralConvenios educativos, descuentos en centros comerciales, recreativos, etc. Pertenecer a una prestigiosa empresa de tecnología y generar lazos transnacionales. En Métrica Perú estamos comprometidos con la inclusión, diversidad y equidad de género. Por ello, los procesos de selección buscan asegurar la igualdad de derechos y oportunidades.¡Si estás listo para dar el siguiente paso en tu carrera y te apasiona la tecnología, esta es tu oportunidad! #ChambeaenMétricaMétrica Perú es la primera filial latinoamericana del grupo de consultoría español Métrica Consulting. El grupo comenzó operaciones con el inicio del nuevo siglo y desde entonces ha participado en distintos proyectos en distintos países de Europa Occidental y Latino América. Con Métrica Perú, hemos comenzado a ofrecer nuestros servicios técnicos en el mercado Peruano y desde ahí queremos llegar a la región andina en los próximos años.",https://pe.linkedin.com/jobs/view/analista-qa-at-metrica-per%C3%BA-4207666159?position=3&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=Vhu9m55106eH38%2Bzqwf4NA%3D%3D
QA (Quality Assurance) Tester - Junior,Zarzilla Games,https://mt.linkedin.com/company/zarzilla?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",3 days ago,,,"Responsibilities Creating test plans from provided game design documents. Updating and running test plans alongside new feature releases. Identifying and reporting bugs on in-house bug tracking tools. Co-ordinating and managing tickets ensuring deadlines are met. Communicating feedback to different game teams ensuring the best possible player experience. Utilizing development tools in order to understand back-end functionality and to monitor overall app performance. Testing on different platforms (Android, iOS, web).RequisitosRequirements Minimum 6 months- 1 year manual testing experience (Android and iOS). Experience working with bug tracking tools. Understanding of the Software Development Life Cycle (SDLC). Excellent troubleshooting skills and the ability to reproduce issues consistently. Solid English. Good knowledge of the MS Office Suite. Able to comfortably test on Android, iOS and Browsers independently and with minimum guidance. Availability to work on site in San Isidro.Cuando tu negocio esté estancado, no pierdas tiempo y avísanos. Estamos para ayudarte, excelentes paquetes de servicio para tu negocio.",https://pe.linkedin.com/jobs/view/qa-quality-assurance-tester-junior-at-zarzilla-games-4207628798?position=4&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=lSYYGMncdjwBiUmdO%2BeRMA%3D%3D
Analista qa,Altimea,https://pe.linkedin.com/company/altimea?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",3 days ago,,,"Altimea, consultora de tecnología e innovación digital, se encuentra en la búsqueda de un Analista QA.RequisitosExperiencia mínima de 3 años como Analista QA. Experiencia y conocimiento en herramientas de automatización de pruebas: Selenium, Playwright, Postman, Datox, Appium. Deseable: ISTQB Certified Tester – Foundation Level. FuncionesDefinir y ejecutar planes de pruebas, asegurar la calidad del software a través de pruebas manuales y automatizadas. Diseñar y ejecutar casos de prueba automatizados y manuales. Validar la calidad del software antes de su implementación en producción. Reportar y hacer seguimiento de defectos en herramientas de gestión de calidad. Colaborar con el equipo de desarrollo para mejorar la calidad de los productos. CondicionesContratación: planilla con todos los beneficios de ley desde el primer día.Modalidad: híbrida(2 presencial, 3 remoto).Horario: full time.Duración de proyecto: 1 año.",https://pe.linkedin.com/jobs/view/analista-qa-at-altimea-4208857009?position=5&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=77M%2BWBvxRYJWqj1nhsDRPQ%3D%3D
Analista QA Front,METRICA Perú,https://pe.linkedin.com/company/metricaperusac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 days ago,,,"En Métrica Perú estamos en la búsqueda de un Analista QA Front Senior para unirse a nuestro equipo en Lima, Peru. Si eres una persona apasionada por la tecnología y la innovación, con experiencia en entornos de desarrollo y operaciones, ¡esta posición es para ti!Si te apasiona la tecnología, la mejora continua y buscas un desafío que te permita crecer profesionalmente, ¡te estamos esperando en Métrica Perú!RequisitosExperiencia en pruebas funcionales, pruebas de performance, pruebas de regresión, pruebas exploratorias y pruebas de integración de sistemas.Conocimiento de Calidad de Software y herramientas de gestión de proyectos.Conocimiento en ciclo de vida del desarrollo de software (SDLC) y gestión de pruebas en entornos ágiles (Scrum/Kanban).Conocimiento en herramientas como Postman para pruebas de API REST.Experiencia en herramientas como JIRA, Azure DevOps, TestRail.Conocimiento en ingles intermedio B1/B2 - avanzado C1/C2BeneficiosBeneficios acorde a la leyRemuneración fija superior al mercado.Participar de un programa de reconocimiento.Buen clima laboralConvenios educativos, descuentos en centros comerciales, recreativos, etc.Pertenecer a una prestigiosa empresa de tecnología y generar lazos transnacionales.¡Si estás listo para dar el siguiente paso en tu carrera y te apasiona la tecnología, esta es tu oportunidad!Métrica Perú es la primera filial latinoamericana del grupo de consultoría español Métrica Consulting. El grupo comenzó operaciones con el inicio del nuevo siglo y desde entonces ha participado en distintos proyectos en distintos países de Europa Occidental y Latino América. Con Métrica Andina, hemos comenzado a ofrecer nuestros servicios técnicos en el mercado Peruano y desde ahí queremos llegar a la región andina en los próximos años",https://pe.linkedin.com/jobs/view/analista-qa-front-at-metrica-per%C3%BA-4208838377?position=6&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=U6%2FS0aHJNNjMSekqoEC%2BMA%3D%3D
QA,Infosys,https://in.linkedin.com/company/infosys?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,"Job DescriptionAbout UsInfosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem.",https://pe.linkedin.com/jobs/view/qa-at-infosys-4204412203?position=7&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=P5xKFKByvIUH1vBWdoV2eg%3D%3D
Analista QA,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 days ago,,,"Somos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el grupo tiene cerca de 27,000 colaboradores y apunta a seguir creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!. Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de TI y negocios, ¡postula ahora!Actualmente nos encontramos en búsqueda de un Analista de Calidad, para que se integre a nuestro equipo.¿Cuáles son los requisitos del puesto?Egresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.Conocimientos en herramientas de apoyo para ejecución de pruebas (Soap-UI, Postman, etc.)Conocimientos en Base de Datos con MS SQL Server.Conocimiento de diferentes métodos y/o tipos de pruebas (Volumen, Smoke Test, Performance, Funcional, Stress, etc.)Experiencia en pruebas funcionales, no funcionales, pruebas de regresión, pruebas de aceptación de usuario (UAT), pruebas de integración.¿Cuáles son los detalles de la posición?Remuneración en planilla con todas las condiciones de ley.Vale de alimentos (tarjeta Sodexo)Beneficios corporativosCapacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning)La oportunidad de participar en retos altamente innovadores.Conoce más de nosotros en www.inetum.world/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidad de desarrollo profesional.",https://pe.linkedin.com/jobs/view/analista-qa-at-inetum-4209854554?position=8&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=X9IEQAzmLvrvNJ%2BFPOvo3A%3D%3D
Analista QA/QC,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,2 days ago,,,"Descripción de la empresaSomos Inetum, líder europeo en soluciones digitales. Con un equipo de más de 28,000 consultores y expertos, nos esforzamos cada día para cumplir nuestro propósito: lograr un impacto digital en las empresas, más rápido, más fácil y para el bien de todas las personas.En Inetum acompañamos a nuestros colaboradores en su camino al éxito. Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de tecnología innovadores y de negocios, ¡postula ahora! Requisitos Mínimo 2 años de experiencia demostrable en funciones de QA/QC. Experiencia trabajando bajo marcos tradicionales (Waterfall) y ágiles (Scrum) . Experiencia en pruebas continuas como parte del ciclo de vida del desarrollo. Certificación ISTQB Foundation Level (deseable). Certificación en Scrum (deseable). Conocimiento y experiencia en: Análisis de requerimientos. Estimación y planificación de pruebas. Diseño de casos de prueba. Generación de datos de prueba. Ejecución de pruebas funcionales. Reporte y seguimiento de defectos. Ejecución de pruebas Smoke. Acompañamiento y ejecución de pruebas UAT. Deseable conocimiento y manejo de herramientas como: Jira, KRAY para la gestión de incidencias, tareas y test cases.Información adicional💰 Contrato en planilla desde el primer día con todos los beneficios de ley.🚑 Cobertura EPS Rímac (opcional) y Seguro de Vida Ley.🚲 Descuentos corporativos de wellness y plataforma de beneficios.📎 Capacitaciones según plan carrera y necesidades del servicio.✨ Actividades de integración y conexión.📚 Oportunidades de crecimiento y desarrollo profesional.💙 Plataforma de idiomas y de atenciones en psicología y nutrición.🚀 Ser parte de nuestra cultura Inetum Way de una empresa mundial.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo.En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos y buscamos ampliar las oportunidades de desarrollo profesional",https://pe.linkedin.com/jobs/view/analista-qa-qc-at-inetum-4211753567?position=9&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=p0FbmZ0K7qhwSwUknpaJlw%3D%3D
Mid QA Automation Engineer,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/mid-qa-automation-engineer-at-encora-inc-4208509823?position=10&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=1NJkVVjc4cmL1P0%2Bot0UUA%3D%3D
