Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,15 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (01) QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico] Conocimientos en Javascript/Typescript [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4341256392?position=1&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=O5pnd4ER0hDcuthpEi1sLQ%3D%3D
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,15 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (04) QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4205304186?position=2&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=xiny%2B45nRA8rjSUXYoYWdw%3D%3D
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (04) QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4237974439?position=3&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=JZmVUE4Z47rtGqWjFvorPQ%3D%3D
QA Automatizador Junior Nov 25,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",14 hours ago,,,"Descripción del empleoPivot QA AutomatizadorRequisitosExperiencia mínima 1 año, como Funcional y/o AutomatizadorAsistencia una vez a la semanaConocimientos en:Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico]Redacción de pruebas en lenguaje Gherkin [basico]Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico]Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable]Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc.Diseño de casos de prueba [Básico]Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills:Comunicación efectivaProactividadOrientación al aprendizajeInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-junior-nov-25-at-inetum-4341732709?position=4&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=Ou2PxzWu%2FreOkMB5%2F12bSA%3D%3D
QE Perfomance,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,15 hours ago,,,"Descripción del empleoEs responsable de asegurar la calidad del software mediante la evaluación y optimización del rendimiento del sistema. Diseña, ejecuta y analiza pruebas de rendimiento para identificar cuellos de botella y garantizar que las aplicaciones cumplan con los requisitos de rendimiento y escalabilidad. Debe tener un profundo conocimiento en herramientas y técnicas de pruebas de rendimiento, así como habilidades para interpretar resultados y recomendar mejorasRequisitosPruebas de Rendimiento: Experiencia en el diseño, ejecución y análisis de pruebas de rendimiento, carga y estrés.Monitoreo y Análisis de Rendimiento: identificar cuellos de botella y problemas de escalabilidad.Optimización de Aplicaciones: técnicas de optimización de aplicaciones para mejorar el rendimiento.Lenguajes de Programación: Java, Python o JavaScriptMetodologías Ágiles: Scrum o Kanban.Ciclo de Vida del Desarrollo de Software (SDLC).",https://pe.linkedin.com/jobs/view/qe-perfomance-at-inetum-4269578057?position=5&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=1BRFqsjcoNghW4blq%2Fhwqw%3D%3D
Analista de Calidad,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,15 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Descripción del empleoActualmente Nos Encontramos En Búsqueda De (01) Analistas De Calidad Para Que Se Integre a Nuestro Equipo Asignado a Uno De Nuestros Principales ClientesRequisitos¿Cuál es el perfil ideal que estamos buscando?Egresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.Conocimientos en herramientas de apoyo para ejecución de pruebas (Soap-UI, Postman, etc.)Comprensión de tecnologías de integración (como RESTful APIs, SOAP o servicios de mensajería)Conocimientos de pruebas para software de cliente-servidor y Web.Conocimientos en Base de Datos con MS SQL Server.Conocimiento de las metodologías de desarrollo de software y calidad.Conocimiento de diferentes métodos y/o tipos de pruebas (Volumen, Smoke Test, Performance, Funcional, Stress, etc.)Experiencia en pruebas funcionales, no funcionales, pruebas de regresión, pruebas de aceptación de usuario (UAT), pruebas de integración.Deseable con conocimientos de sistema para Fondos Colectivos.Conocimientos básicos en automatización de pruebas.Disponibilidad para trabajar de lunes a viernes de 8am a 5pm híbrido en San Isidro.Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!",https://pe.linkedin.com/jobs/view/analista-de-calidad-at-inetum-4358588405?position=6&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=Q39kJfq7KFrhTffH0NGYFg%3D%3D
Analista de Calidad,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Descripción del empleoActualmente Nos Encontramos En Búsqueda De (01) Analistas De Calidad Para Que Se Integre a Nuestro Equipo Asignado a Uno De Nuestros Principales ClientesRequisitos¿Cuál es el perfil ideal que estamos buscando?Egresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.Conocimientos en herramientas de apoyo para ejecución de pruebas (Soap-UI, Postman, etc.)Comprensión de tecnologías de integración (como RESTful APIs, SOAP o servicios de mensajería)Conocimientos de pruebas para software de cliente-servidor y Web.Conocimientos en Base de Datos con MS SQL Server.Conocimiento de las metodologías de desarrollo de software y calidad.Conocimiento de diferentes métodos y/o tipos de pruebas (Volumen, Smoke Test, Performance, Funcional, Stress, etc.)Experiencia en pruebas funcionales, no funcionales, pruebas de regresión, pruebas de aceptación de usuario (UAT), pruebas de integración.Deseable con conocimientos de sistema para Fondos Colectivos.Disponibilidad para trabajar de lunes a viernes de 8am a 5pm híbrido en San Isidro.Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!",https://pe.linkedin.com/jobs/view/analista-de-calidad-at-inetum-4209891012?position=7&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=k0Jl4yoTJw9C8jxWKmF7bw%3D%3D
Líder QA Automation (Proyecto de Banca),Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,,,"Arquitecto(a) QA Automation / Quality EngineeringObjetivo del puestoLiderar la estrategia de automatización y calidad de software, definiendo estándares, métricas y prácticas de Quality Engineering, Continuous Testing y DevSecOps, asegurando la calidad y seguridad durante todo el ciclo de desarrollo.Requisitos5+ años de experiencia en QA Automation / Quality Engineering, idealmente en posiciones Senior o Lead.Experiencia diseñando estrategias de Testing y Continuous Testing.Experiencia práctica en DevSecOps, CI/CD y Quality/Security Gates.Sólida experiencia en API Testing, API Security Testing y Contract Testing.Experiencia en Mobile Testing Android/iOS y automatización.Deseable experiencia con Device Farms.Conocimiento de Security Testing, Threat Modeling y OWASP, especialmente OWASP Mobile Top 10.Conocimientos de seguridad de IaC/Terraform.Experiencia o conocimientos en definición de métricas, políticas, criterios de aceptación y gobierno de calidad.Conocimiento de OpenAPI, generación automatizada de pruebas y AI-assisted Testing.Inglés avanzado oral y escrito, indispensable.Experiencia trabajando transversalmente con equipos de QA, Desarrollo, DevSecOps, Seguridad y Arquitectura.Herramientas y tecnologíasCI/CD: GitHub Actions, Jenkins, Azure DevOps u otras.API: OpenAPI, API Testing, Contract Testing.Security: Gitleaks, Checkov, tfsec, OPA/Rego, Terratest.IaC: Terraform.Testing: Automatización Web, API y Mobile.Mobile: Android, iOS y Device Farms.IA: AI-assisted Testing.Principales funciones:Diseñar y definir la estrategia de QA Automation y Continuous Testing.Establecer estándares, políticas, métricas y modelos de gobierno de calidad.Integrar pruebas automatizadas y controles de seguridad en pipelines CI/CD.Definir y gestionar Quality Gates y Security Gates.Impulsar prácticas de API, Mobile y Security Testing.Evaluar e incorporar herramientas de automatización y nuevas tecnologías de IA aplicada al testing.Coordinar con equipos de QA, Desarrollo, DevSecOps, Seguridad y Arquitectura.Elaborar documentación técnica, presentar resultados y realizar workshops/capacitaciones.Condiciones laboralesModalidad: Hibrido, 2 veces por semana en oficina en San IsidroHorario: Lunes a viernes de 8:30 a.m. a 6:30 p.m.Contrato: Renovables en planilla, con posibilidad de poder pasar a planilla directa del banco.",https://pe.linkedin.com/jobs/view/l%C3%ADder-qa-automation-proyecto-de-banca-at-synopsis-s-a-4461223968?position=8&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=budMmFw2I%2B4CXnOUxszBDQ%3D%3D
Chapter Lead QA,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,16 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Descripción del empleoMisiónResponsable de liderar, inspirar y hacer crecer al equipo de pruebas en la excelencia metodológica de ISTQB y Testing agile.FuncionesGestionar la demanda del equipo de pruebas y la asignación de actividades de proyectos priorizados del cliente, realizando seguimiento y evaluación del desempeño de los integrantes del equipo de pruebas.Liderar la etapa de planificación, diseño, estimación, estrategia de pruebas funcionales y no funcionales y ejecución de pruebas.Garantizar el cumplimiento de las mejores prácticas de pruebas establecidos en base a los lineamientos metodológicos del ISTQB y Testing ágil.Revisar los requisitos, especificaciones y documentos de diseño técnico y garantizar el entendimiento y lineamiento del alcance de los requerimientos de proyecto con el equipo de pruebas.Elaborar la estrategia de automatización del proyecto.Diseñar, desarrollar y ejecutar scripts de automatización con soporte del equipo de pruebas.Identificar, registrar y asegurar que los errores detectados sean corregidos.Organizar, estimular y alentar la colaboración y motivación entre los miembros del equipo de proyecto.Promover la mejora continua del proceso de pruebas y la implementación de acciones de mejoras.Garantizar el cumplimento de los KPI´s de proyecto.Garantizar que se respeten los valores, normas y políticas de Inetum y del cliente.Colaborar con los demás roles del equipo de proyectos.RequisitosGraduado de carrera universitaria en Sistemas, Industrial y/o afines.3 años liderando equipos de pruebas, con conocimiento avanzado en gestión de proyectos tradicionales y ágiles.Experiencia en estrategia de datos de prueba.Certificaciones en SCRUM , ISTQB.Experiencia práctica con herramientas para pruebas automatizadas: Selenium, UFT, Postman, etc.Experiencia liderando proyectos de alta complejidad con equipos multidisciplinarios.Conocimiento de herramientas de gestión de calidad: Quality Center, Jira, Xray, etc.Conocimiento en tecnología informática y lenguajes de programación: Java, VScripts u otros.Conocimientos de SQL/DB.Conocimiento para realizar pruebas automatizadas en web, servicios, microservicios, escritorio.OpcionalesDeseable experiencia en el uso de herramientas de integración continua: Jenkins y otros.Deseable conocimiento de pruebas de rendimiento: JMeter, Performance Center, etc.Deseable conocimiento de pruebas de seguridad (detección de vulnerabilidades).Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/chapter-lead-qa-at-inetum-4279693086?position=9&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=SGi%2FdjUaQ2g0158nmr1v2A%3D%3D
Chapter Leader QA,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,16 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Descripción del empleoMisiónResponsable de liderar, inspirar y hacer crecer al equipo de pruebas en la excelencia metodológica de ISTQB y Testing agile.FuncionesGestionar la demanda del equipo de pruebas y la asignación de actividades de proyectos priorizados del cliente, realizando seguimiento y evaluación del desempeño de los integrantes del equipo de pruebas.Liderar la etapa de planificación, diseño, estimación, estrategia de pruebas funcionales y no funcionales y ejecución de pruebas.Garantizar el cumplimiento de las mejores prácticas de pruebas establecidos en base a los lineamientos metodológicos del ISTQB y Testing ágil.Revisar los requisitos, especificaciones y documentos de diseño técnico y garantizar el entendimiento y lineamiento del alcance de los requerimientos de proyecto con el equipo de pruebas.Elaborar la estrategia de automatización del proyecto.Diseñar, desarrollar y ejecutar scripts de automatización con soporte del equipo de pruebas.Identificar, registrar y asegurar que los errores detectados sean corregidos.Organizar, estimular y alentar la colaboración y motivación entre los miembros del equipo de proyecto.Promover la mejora continua del proceso de pruebas y la implementación de acciones de mejoras.Garantizar el cumplimento de los KPI´s de proyecto.Garantizar que se respeten los valores, normas y políticas de Inetum y del cliente.Colaborar con los demás roles del equipo de proyectos.RequisitosRequisitosGraduado de carrera universitaria en Sistemas, Industrial y/o afines.3 años liderando equipos de pruebas, con conocimiento avanzado en gestión de proyectos tradicionales y ágiles.Experiencia en estrategia de datos de prueba.Certificaciones en SCRUM , ISTQB.Experiencia práctica con herramientas para pruebas automatizadas: Selenium, UFT, Postman, etc.Experiencia liderando proyectos de alta complejidad con equipos multidisciplinarios.Conocimiento de herramientas de gestión de calidad: Quality Center, Jira, Xray, etc.Conocimiento en tecnología informática y lenguajes de programación: Java, VScripts u otros.Conocimientos de SQL/DB.Conocimiento para realizar pruebas automatizadas en web, servicios, microservicios, escritorio.OpcionalesDeseable experiencia en el uso de herramientas de integración continua: Jenkins y otros.Deseable conocimiento de pruebas de rendimiento: JMeter, Performance Center, etc.Deseable conocimiento de pruebas de seguridad (detección de vulnerabilidades).Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/chapter-leader-qa-at-inetum-4247591865?position=10&pageNum=0&refId=uPWXBpY3o07%2B9Dzj3UtN9w%3D%3D&trackingId=iAfc%2BduGTkFUbapVE5cWeg%3D%3D
