Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista Funcional/ QA Junior,Moventi,https://www.linkedin.com/company/moventi-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 hour ago,,,"Somos una empresa peruana de tecnología con proyectos en Perú, USA y Europa. Tenemos más de 10 años en el mercado ofreciendo soluciones tecnológicas de alto impacto y proyectos sumamente retadores con grandes clientes.Buscamos el mejor talento, que se rete constantemente y apasionados por la tecnolo",https://pe.linkedin.com/jobs/view/analista-funcional-qa-junior-at-moventi-4284544302?position=1&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=jnzDlSdQijLVoDZnM5CGvg%3D%3D
Manual QA / I + D - Trabajo Remoto,BairesDev,https://www.linkedin.com/company/bairesdev?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",9 hours ago,,,"En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 país",https://pe.linkedin.com/jobs/view/manual-qa-i-%2B-d-trabajo-remoto-at-bairesdev-4284158967?position=2&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=X3o2nCaFR9OC51c84zcGJg%3D%3D
Manual QA / I + D - Trabajo Remoto,BairesDev,https://www.linkedin.com/company/bairesdev?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,,,"En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 país",https://pe.linkedin.com/jobs/view/manual-qa-i-%2B-d-trabajo-remoto-at-bairesdev-4284158948?position=3&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=KgJm2nVSR4%2FZM%2BYJ8D8vtA%3D%3D
Mid QA Engineer,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",23 hours ago,,,"Información ImportanteUbicación: PerúModalidad de trabajo: HíbridoResumen del puestoComo un Mid QA Engineer (16870), formarás parte de un equipo tecnológico y ágil altamente calificado por respaldar y desarrollar soluciones de vanguardia para cumplir con los requisitos de nuestro negocio. Nos ayudar",https://pe.linkedin.com/jobs/view/mid-qa-engineer-at-encora-inc-4284022647?position=4&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=xZ3kjSk3%2BbQRwb2xztCrKw%3D%3D
Analista QA Automatizador,Atlantic City Casino & Sports,https://pe.linkedin.com/company/casino-atlantic-city?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",23 hours ago,,,"En Atlantic City somos una familia que siempre busca superarse para sorprender a nuestro invitado. Aquí los QA Testers se encargarán de asegurar la calidad del producto de sistemas, verificando que los criterios sean los óptimos, logrando ejecutarse de manera correcta.¿Qué buscamos en ti?  Estudios ",https://pe.linkedin.com/jobs/view/analista-qa-automatizador-at-atlantic-city-casino-sports-4284016622?position=5&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=pQ3Zep%2FdFW%2FY2wXZOkNSqA%3D%3D
Senior QA Automation Engineer,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",23 hours ago,,,"Información ImportanteUbicación: PerúModalidad de trabajo: Híbrido, asistencia a oficinas 2 veces por semanaResumen del puestoComo un Senior QA Automation Engineer (16793), formarás parte de un equipo tecnológico y ágil altamente calificado por respaldar y desarrollar soluciones de vanguardia para c",https://pe.linkedin.com/jobs/view/senior-qa-automation-engineer-at-encora-inc-4284026054?position=6&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=xHYM3gt7rX%2Fgy8bTy32E1Q%3D%3D
QA Automation,Confidencial,https://www.linkedin.com/company/confidencialrole?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 hours ago,,,"Nos encontramos en la búsqueda de (1) QA AUTOMATION para un cliente top del sector bancario.Requisitos:Experiencia de 3 a 5 años en QA / Testing de software.Diseño, ejecución y mantenimiento de casos de prueba funcionales, de integración y regresión.Experiencia en automatización con herramientas com",https://pe.linkedin.com/jobs/view/qa-automation-at-confidencial-4284475733?position=7&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=uucp1JI2O79FeZ4MBrRseg%3D%3D
RPA Automation Engineer,Perform,https://www.linkedin.com/company/total-performance-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,,,"We are looking for an Automation Engineer to design, build, and optimize automation solutions that support our SaaS products and internal operations. You will work hands-on with Python, SQL, and automation tools to streamline workflows, enhance system performance, and deliver scalable integrations. ",https://pe.linkedin.com/jobs/view/rpa-automation-engineer-at-perform-4284147257?position=8&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=iHZRspYBsg5ShLkkRAs89g%3D%3D
Químico(a) Farmacéutico/Control de Calidad/HPLC - Rubro Farmacéutico/Ate,Manpower Perú,https://pe.linkedin.com/company/manpower-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,Ghirley Mendoza,https://pe.linkedin.com/in/ghirley-mendoza,"Reconocida empresa comercializadora de productos farmacéuticos Veterinarios, se encuentra en la búsqueda del mejor talento para asumir el reto de:Analista de Estabilidades/Control de Calidad – Exp. Industria FarmacéuticoREQUISITOS:Profesionales de las carreras de Farmacia y Bioquímica, Química, Inge",https://pe.linkedin.com/jobs/view/qu%C3%ADmico-a-farmac%C3%A9utico-control-de-calidad-hplc-rubro-farmac%C3%A9utico-ate-at-manpower-per%C3%BA-4282236419?position=9&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=c4nNJvYw4LdTZ53D9hu5Fw%3D%3D
Software Engineer Middle,Innova Schools,https://pe.linkedin.com/company/innova-schools?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Victoria, Peru",11 hours ago,,,"Somos Innova Schools, una cadena privada de colegios que forma parte del grupo Intercorp actualmente contamos con 63 sedes a nivel nacional. Somos una organización que está buscando transformar la educación en el Perú, además que fomenta y respeta en sus procesos de atracción del talento la igualdad",https://pe.linkedin.com/jobs/view/software-engineer-middle-at-innova-schools-4284428062?position=10&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=%2FWBa%2BgfNbwNwzXWRSsvk%2BQ%3D%3D
Digital Ad Trafficker,Havas Perú,https://pe.linkedin.com/company/havas-group-per%C3%BA?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,,https://pe.linkedin.com/jobs/view/digital-ad-trafficker-at-havas-per%C3%BA-4284486784?position=11&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=y6ODL1WmhTemKh%2BqICD%2FmA%3D%3D
Mid Backend Java,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",23 hours ago,,,,https://pe.linkedin.com/jobs/view/mid-backend-java-at-encora-inc-4284023340?position=12&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=3Z26FwLVbeuXoS4mrbtcbw%3D%3D
Paid Media Specialist,Launch Potato,https://www.linkedin.com/company/launchpotato?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,1 day ago,,,,https://pe.linkedin.com/jobs/view/paid-media-specialist-at-launch-potato-4284087877?position=13&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=1p34C598DZwMLZcUHOTXIQ%3D%3D
Desarrollador Java | Experiencia en Sistemas Legacy,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",8 hours ago,,,,https://pe.linkedin.com/jobs/view/desarrollador-java-experiencia-en-sistemas-legacy-at-softtek-4284446753?position=14&pageNum=0&refId=g1q%2FsyCv37%2FY0lVzW%2FiIcQ%3D%3D&trackingId=7yV6bdZxdf4g%2BLcKtZoVAA%3D%3D
