Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Senior multifuncional/ automatizado,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",12 hours ago,,,"Más digital. Más humano. Más Minsait.Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos QA SENIOR (AUTOMATIZADOR/FUNCIONAL) con ganas de trabajar en nuestros equipos multidisciplinares.¿Cuál es el reto que te proponemos?Estarás en contacto continuo con las novedades tecnológicas, impulsando la transformación digital.Participarás en proyectos y desarrollos que tienen una alta visibilidad y que marcan la diferencia con soluciones disruptivas y especializadas para toda la cadena de valor.¿Qué esperamos por tu parte?Ing. de Sistemas, Computación o afines. Experiencia 4 a 6 años en QE3 años automatización con karate/seleniumExperiencia a nivel de performance postman/jmeter - (Deseable)Habilidades Técnicas Principales ISTQB Técnicas de Pruebas BDD indispensable Estrategias de pruebas Pruebas Backend (Incluido su automatización) Pruebas Web y Escritorio (incluido su automatización) karate (automatización de apis) - indispensable selenium (automatización web) - indispensableMotivos por los que te encantará ser un #Minsaiter:Planilla desde el día 1Carrera profesional y acceso a plataforma de capacitación adaptada a tus necesidades y motivaciones.EPS cubierta al 100%Minsait, ¡tecnología para un futuro más humano!Nuestro compromiso es promover ambientes de trabajo en los que se tratan con respeto y dignidad a las personas, procurando el desarrollo profesional de la plantilla y garantizando la igualdad de oportunidades en su selección, formación y promoción ofreciendo un entorno de trabajo libre de cualquier discriminación por motivo de género, edad, discapacidad, orientación sexual, identidad o expresión de género, religión, etnia, estado civil o cualquier otra circunstancia personal o social.",https://pe.linkedin.com/jobs/view/qa-senior-multifuncional-automatizado-at-indra-4334606200?position=1&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=E9%2Bv%2BOGelJPLQmogr7VmSw%3D%3D
Responsable de Mejora Continua SSC,Coface,https://fr.linkedin.com/company/coface?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,Catalina Mihalache,https://ro.linkedin.com/in/hrconsultantcatalinamihalache,"Coface es un líder global en seguros de crédito y gestión de riesgos, con más de 75 años de experiencia apoyando a más de 50,000 clientes corporativos en 60 países. En nuestra sede regional del Shared Services Center (SSC) en Lima, Perú, trabajamos de manera colaborativa para brindar soporte y soluciones innovadoras que impulsan el éxito de nuestros clientes en un entorno empresarial global.¿Qué estamos buscando?Buscamos un Continuous Improvement Manager para liderar y apoyar iniciativas de mejora continua en nuestro SSC. Esta posición es clave en la transformación cultural continua de Coface, garantizando la implementación de herramientas Lean y metodologías innovadoras para mejorar la calidad, la productividad y la eficiencia operativa.Responsabilidades principales:Capacitar y entrenar a líderes de equipo y gerentes en herramientas y métodos de gestión Lean.Liderar proyectos de mejora continua (Kaizens y proyectos transversales).Impulsar la estandarización de procesos en colaboración con equipos internos y sitios globales.Monitorear y gestionar métricas de productividad del SSC.Definir e implementar procesos mejorados de aseguramiento de calidad (QA).Apoyar la implementación de KPIs estandarizados y la migración a herramientas estándar.¿Qué ofrecemos?Oportunidad de formar parte de un proyecto en expansión dentro de una empresa global.Capacitación continua en herramientas Lean y gestión de proyectos.Entorno colaborativo y multicultural, trabajando con equipos a nivel global.Desarrollo profesional y liderazgo en iniciativas estratégicas.Requisitos:Al menos 5 años de experiencia en operaciones y gestión Lean en servicios financieros, SSC o entornos B2B (no manufactura).Experiencia en gestión de proyectos y facilitación de entrenamientos.Conocimiento avanzado en Excel, Power BI y análisis financiero.Habilidades de comunicación a todos los niveles de la organización.Certificación Lean Six Sigma (LSS Black Belt o equivalente deseable).Dominio avanzado de inglés (obligatorio).Si eres apasionado por la mejora continua y buscas una oportunidad para liderar proyectos clave en un entorno internacional, ¡queremos conocerte!🔍 Postúlate ahora y forma parte de la transformación en Coface.",https://pe.linkedin.com/jobs/view/responsable-de-mejora-continua-ssc-at-coface-4334617663?position=2&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=NZuFortqTTF0dVPm7FnvBQ%3D%3D
QA Automatizador,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 hours ago,Nicole Sotomayor LÃ³pez,https://pe.linkedin.com/in/nicolesotomayorl%C3%B3pez,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador con ganas de trabajar en nuestros equipos multidisciplinares.Requisitos:Automatización: Selenium, Appium, Kobiton, Cucumber, Behave, UFT, Python Request.Lenguajes de programación: Python.Gestión de pruebas: Jira, Xray, Gherkin.Testing continuo / Control de versiones: GitHub.Herramientas complementarias: Postman, Dynatrace, OWASP, MongoDB, SonarQube.Tipos de pruebas: Mobile, Servicios (APIs) y Web.Condiciones de trabajo:Trabajo híbrido (2 veces por semana) en el distrito de Surquillo.L a V de 9:00am a 6:30pm.Beneficios:Planilla Completa desde el 1er día de trabajo.Cobertura al 100% de EPS.Asesorías psicológicas y nutricionales gratuitas.Convenios Corporativos.Acceso ilimitado a cursos y certificaciones online en Udemy.Crecimiento y desarrollo profesional.¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/qa-automatizador-at-indra-4331702030?position=3&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=oJYua8V6HbzHvwMrU2KDcQ%3D%3D
Control de Calidad  QC / Redes Externas / Campo,CONSTRUREDES S.A.C (Página Oficial),https://www.linkedin.com/company/construredes-s-a-c-p%C3%A1gina-oficial?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chorrillos, Peru",1 day ago,,,"Empresa de amplia trayectoria en el rubro de Ingeniería civil, con reconocida experiencia en Gas Natural, se encuentra en la búsqueda de personal para ocupar el cargo de ASISTENTE DE CALIDAD PARA OBRAS CIVILES (QC)REQUISITOS Técnico en construcción civil, edificaciones o afines o bachiller en Ingeniería Civil, Mecánico, Con conocimiento en Normas, Decretos y Reglamentos de Construcción de Redes Externas de Gas Natural.3 años de experiencia en campo como Asistente de calidad (QC) en Gas Natural.Disponibilidad para trabajar en cualquier Distrito de Lima Metropolitana y CallaoOBJETIVOS DEL CARGOControlar y hacer seguimiento del cumplimiento de las normas técnicas de Gas Natural.Hacer inspecciones para corroborar la calidad del material (afirmado, asfalto, concreto) suministrado en obra.Verificar que los procesos de compactación y excavación cuentan con las características adecuadas. COMPETENCIAS Comunicación Efectiva.Manejo de Recursos.Manejo de presión. Credibilidad Técnica. Orientación al logro.BENEFICIOSIngreso a Planilla con todos los beneficios de ley.Sueldo 2100 Bruto. Horario de Obra de Lunes a sábado",https://pe.linkedin.com/jobs/view/control-de-calidad-qc-redes-externas-campo-at-construredes-s-a-c-p%C3%A1gina-oficial-4334581707?position=4&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=lSNWpiGw525Q88VA3J4MSA%3D%3D
QA Innovation LAB - Practicas Profesionales - Híbrido Lima,NTT DATA Europe & Latam,https://es.linkedin.com/company/ntt-data-europe-latam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,,,"NTT DATA Europe & Latam te abre las puertas!NTT DATA somos todas las personas que la formamos. Un equipo de más de 139.000 profesionales, tan diverso cómo diversos son los 50 países en los que estamos presentes y los diferentes sectores en los que desarrollamos nuestra actividad; telecomunicaciones, entidades financieras, industria, energía, administración pública y sanidad.¿Nuestra misión? Ofrecer soluciones tecnológicas, de negocio, estrategia, desarrollo y mantenimiento de aplicaciones, siendo un referente en consultoría. Todo gracias a la colaboración entre equipos, la calidad humana de nuestra gente y a que no nos conformamos con lo establecido, buscamos siempre la innovación que nos acerca al futuro.Nuestra esencia nos ha llevado a la vanguardia de la tecnología, a romper paradigmas y a brindar las soluciones que realmente se corresponden a las necesidades de cada cliente. Nuestro talento nos ha hecho poder decir con orgullo que somos una de las empresas TOP de tecnologías en el mundo.REQUISITOS:Egresad@s a partir del año 2024-I en carreras de Sistemas o afinesConocimiento en procedimientos TI, Programación, QA o afinesCONDICIONES:Disponibilidad de lunes a viernes de 9am a 7pm.Disponibilidad de 2 veces por de manera híbrida en Lima.BENEFICIOS:💳 Tarjeta de Alimentación PLUXEE.🎖️ Inmejorable oportunidad de línea de carrera profesional en nuestra consultora líder en el mercado TI.🌎 Oportunidad de trabajar en proyectos de clientes de gran envergadura locales e internacionales.📚 Capacitaciones y Certificaciones.“NTT DATA es un entorno inclusivo donde cada voz es escuchada y cada historia es valorada. Por eso, nuestro proceso de selección y reclutamiento se enfoca en identificar el talento sin distinción o sesgos relacionados con género, sexo, orientación sexual, discapacidad, edad u otras características personales”",https://pe.linkedin.com/jobs/view/qa-innovation-lab-practicas-profesionales-h%C3%ADbrido-lima-at-ntt-data-europe-latam-4321182609?position=5&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=KKuDwOq9CplymMUa6%2FY1sA%3D%3D
Inspector QC/QA - Transporte,OCA GLOBAL,https://es.linkedin.com/company/oca-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,,https://pe.linkedin.com/jobs/view/inspector-qc-qa-transporte-at-oca-global-4315185482?position=6&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=B%2F%2B6WI7liBZXIKuuiPHT8g%3D%3D
Quality Assurance Automation Engineer,"Bluetab, an IBM Company (América)",https://mx.linkedin.com/company/bluetab-america?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,,https://pe.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-bluetab-an-ibm-company-am%C3%A9rica-4334449276?position=7&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=KpdrLdTZCE1wrzPSvH8ksg%3D%3D
QA SENIOR AUTOMATIZADOR,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-senior-automatizador-at-indra-4334557753?position=8&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=rgcYd4ZVHiRCrW7wtIx0gQ%3D%3D
Analista QA Performance Senior,INFORMÁTICA DELTA SAC,https://pe.linkedin.com/company/informatica-delta-sac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-performance-senior-at-inform%C3%A1tica-delta-sac-4334499210?position=9&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=Ug0G%2BRrzEnZ%2Fyk87yhlMbQ%3D%3D
TECH LEADER,Banco de Crédito BCP,https://pe.linkedin.com/company/banco-de-credito-bcp?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",7 hours ago,,,,https://pe.linkedin.com/jobs/view/tech-leader-at-banco-de-cr%C3%A9dito-bcp-4334559088?position=10&pageNum=0&refId=yk%2BC%2Fv3rELkNhUIPsPEGlg%3D%3D&trackingId=2Y%2F2aNfLni%2BuhCcOVvzRYw%3D%3D
