Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista QA Jr. c/ exp en Core Bantotal,Valtx Perú,https://pe.linkedin.com/company/valtx-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Borja, Peru",12 hours ago,,,"En Valtx, empresa con 24 años de experiencia en el mercado peruano, cuyo objetivo principal es convertirse en un socio estratégico, mediante soluciones tecnológicas en los diversos aspectos de los procesos de negocios; el desarrollo, implementación y mantenimiento de aplicaciones e infraestructura tecnológica para el negocio; y consultoría en diversos procesos de transformación, nos encontramos en la búsqueda de una ANALISTA DE PRUEBAS (QA) JUNIORPrincipales funciones o actividades1. Realizar pruebas manuales sobre las aplicaciones y plataformas desarrolladas2. Generar los planes y casos de pruebas funcionales y no funcionales.3. Identificar, reportar y hacer seguimiento de los defectos encontrados.4. Colaborar estrechamente con el equipo de desarrollo para la resolución de defectos.5. Documentar el proceso de aseguramiento de calidad y el resultado de las pruebas.6. Asegurar el cumplimiento de estándares de programación y desarrollo seguro durante el ciclo de vida de software.¿Qué requisitos necesito?Mínimo 2 años en la ejecución de pruebas en el core bancario.Conocimientos:Experiencia en AS400, Pasivos, Telebanking - trx para personas, Cobranzas y descuentos (letras y facturas)Tarjeta de Debito, Tarjeta de crédito, Inicio de Relación (OnBoarding) BT SBP, PréstamosMetodologías ágilesAseguramiento de Calidad.Dominio de Bantotal.Conocimiento de bases de datos Oracle, SQL SERVERConocimientos Técnicos:Automatización: Selenium, Appium, Cypress, Katalon Studio.Pruebas de rendimiento/Seguridad: JMeter, SonarQube, OwasZAP, BurpSuite.Gestión de pruebas: JIRA, TestRail, Zephyr.Consumo de APIs: Postman, SoapUI, Swagger.Conocimiento FinancieroDisponibilidad para laborar hibrido¿Por qué Valtx?Porque creemos que el talento se potencia con propósito. En Valtx no solo desarrollamos tecnología, transformamos negocios y acompañamos a nuestros colaboradores en su desarrollo profesional, promoviendo una cultura colaborativa, cercana y orientada a la excelencia.¿Estás listo para construir soluciones que marcan la diferencia?Postula hoy y forma parte de un equipo que evoluciona contigo.",https://pe.linkedin.com/jobs/view/analista-qa-jr-c-exp-en-core-bantotal-at-valtx-per%C3%BA-4314651463?position=1&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=AcXF%2B9UuxknNfajPQ4Y9gw%3D%3D
QA Funcional/Automatizador Sr,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",1 day ago,,,"More digital. More human. More Minsait.Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos: QA Semisr Funcional Automatizado con ganas de trabajar en nuestros equipos multidisciplinares.¿Cuál es el reto que te proponemos?Estarás en contacto continuo con las novedades tecnológicas, impulsando la transformación digital.Participarás en proyectos y desarrollos que tienen una alta visibilidad y que marcan la diferencia con soluciones disruptivas y especializadas para toda la cadena de valor.¿Qué esperamos por tu parte?Tecnico y/o Ingeniero Informatica, Sistemas, Software o afines.Contar con mínimo 2 a 3 años de experiencia en:PERFIL QA (FUNCIONAL/AUTOMATIZADOR)SKILSS: Definición y Refinamiento de Historias de Usuario (HU y Criterios de Aceptación)Planes de Pruebas e Importancia (Riesgos y estrategias de prueba)Técnicas de Diseño de Pruebas (4 técnicas y senior 5 a más)Prueba de RegresiónTipos de Pruebas (3 a 4 tipos de prueba)Ceremonias Ágiles - (Scrum/ Spring Planning / Review /Retrospectiva)Casos de Pruebas a automatizarBDD y aplicaciónde pruebasGherkin y escenarios de pruebaPrueba de Servicio - (REST SOAP)KarateSelenium Web DriverSerenity BDDCucumberJira Xray (OPCIONAL)Condiciones LaboralesPara laborar de forma hibrida desde La Molina o Los Chorrillos (Presencial martes y jueves)Horarios: de 9 am a 6:30 pm de lunes a viernesMotivos por los que te encantará ser un #Minsaiter:Planilla desde el día 1Carrera profesional y acceso a plataforma de capacitación adaptada a tus necesidades y motivaciones.EPS cubierta al 100%Beneficios corporativosMinsait, technology for a more human future!Nuestro compromiso es promover ambientes de trabajo en los que se trate con respeto y dignidad a las personas, procurando el desarrollo profesional de la plantilla y garantizando la igualdad de oportunidades en su selección, formación y promoción ofreciendo un entorno de trabajo libre de cualquier discriminación por motivo de género, edad, discapacidad, orientación sexual, identidad o expresión de género, religión, etnia, estado civil o cualquier otra circunstancia personal o social.",https://pe.linkedin.com/jobs/view/qa-funcional-automatizador-sr-at-indra-4314456081?position=2&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=p%2FOWFShhPQHriMbRtgDTtw%3D%3D
Analista QA Senior (24263),INFORMÁTICA DELTA SAC,https://pe.linkedin.com/company/informatica-delta-sac?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",52 minutes ago,,,"Somos una empresa de TI enfocada a brindar soluciones a clientes de diferentes rubros a nivel nacional. Nos encontramos en la búsqueda de una persona comprometida, capaz de trabajar en equipo, que prioricen la calidad de su trabajo y sean muy proactiva para ocupar el puesto de Analista QA Senior especializado en Procesos para uno de nuestros clientes, el trabajo es hibrido.FuncionesAnálisis del alcance de la iniciativaCoordinacion con LT y Usuario involucradosIdentificación de escenarios de pruebasDiseño de Casos de Pruebas Elaboración de estrategia de ejecución de pruebas Generación de dataCoordinar estrategia de ejecucion de pruebasEjecución de PruebasGestión de Herramientas de CertificaciónGestion de defectos Generación de informe diario de avance de ejecucón Documentación de evidencias de pruebasConocimiento de la inea de producto de préstamos/pasivos (Banca)Experiencia en pruebas backend y Front IBSExperiencia en pruebas con servicios y apis con postmanDeseable conocimiento de pruebas de performanceConocimientosGrado de instrucción Egresado o Estudiante en Ingeniería de sistemas o informática, industrial o carreras afines, Especialización en Aseguramiento de la calidad de software, Experiencia en Pruebas de software funcionales y no funcionales en metodología tradicional. que este perfil tenga como mínimo los siguientes conocimientos:Buen análisis y técnicas de diseño de casos de pruebasConocimiento en pruebas de backend, servicios y apisPlanificación y estimación de requerimientosConocimiento en metodología tradicional y ágilGestionar, elaborar y ejecutar matrices de pruebas en ambiente de calidadGestión de defectosManejo de herramientas de Gestión de PruebasManejo de herramientas de Administración de Base de DatosConocimiento en líneas de productos del Core BancarioDeseable conocimiento de pruebas de performance IMPORTANTE: Enviar CV documentado (titulo y certificaciones)BeneficiosRemuneración acorde al mercado.Esquema de trabajo hibridoPertenecer a una empresa sólida y en constante crecimientoEn esta empresa está prohibida la discriminación – Ley N° 2 9 9 7 3",https://pe.linkedin.com/jobs/view/analista-qa-senior-24263-at-inform%C3%A1tica-delta-sac-4314883272?position=3&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=hgu3uL6CfmCtvyzaBovvCA%3D%3D
QA Automation - Junior,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,Caroline Vilchez Mimbela,https://pe.linkedin.com/in/caroline-vilchez-mimbela-5a8a49a8,"Somos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Actualmente nos encontramos en búsqueda de (04) QA Automation Juniorpara que se integre a nuestro equipo asignado a uno de nuestros principales clientes:¿Cuál es el perfil ideal que estamos buscando?Egresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.1 año de experiencia en automatización de pruebas con herramientas como Selenium,Playwright, o similares, entre otros.Experiencia en programación con Java, TypeScript/JavaScript.Familiaridad con patrones de diseño de automatización como Page Object Model.Conocimiento práctico en la creación de locators optimizados usando XPath y selectores CSS.Que tenga predisposición en aprender Playwright.Git/GitHub para control de versiones y colaboración.Integración de pruebas en pipelines de CI/CD.Buenas prácticas de documentación y mantenimiento de código.¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/qa-automation-junior-at-inetum-4314850413?position=4&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=JOSt7EEv10yJcm7T3EfMrQ%3D%3D
Analista de Calidad de Software (QA),QDS - Quality & Development Software SAC,https://pe.linkedin.com/company/qds-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,,,,https://pe.linkedin.com/jobs/view/analista-de-calidad-de-software-qa-at-qds-quality-development-software-sac-4314671271?position=5&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=uz9Vtyfn4db04mzDWOUvpQ%3D%3D
QA Engineer - Remote Work,BairesDev,https://www.linkedin.com/company/bairesdev?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide.When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success.QA Engineer at BairesDevWe are seeking an experienced QA Engineer to deliver automated and technical solutions that provide value to all our Tribes, enabling us to automate more tests and prevent future failures in our systems. This role combines automation expertise with hands-on testing knowledge, requiring both technical depth and the ability to mentor and guide fellow QA team members.What You'll Do:- Test new applications by creating, executing, and maintaining test cases, ensuring full coverage of functional and non-functional requirements.- Automate test scenarios using Cypress (UI and API), maintaining reliability and reducing manual testing overhead.- Maintain and extend existing automation frameworks, adapting to code built by others and ensuring long-term scalability.- Conduct hands-on interactive QA sessions to share knowledge and help fellow QA members overcome challenges.- Assist the QA Cross department in other tasks such as team guidance and documentation updates.What we are looking for:- 5+ years of experience in QA Automation.- 3+ years of experience in API Automation.- 5+ years of Manual Testing knowledge (Regression Suites, Smoke Testing, Performance).- 5+ years of database querying experience.- 3+ years of UI Automation experience (Cypress, Playwright, Selenium).- 3+ years of API Automation experience (Postman, Cypress).- 3+ years of database data validation experience (any SQL).- Advanced level of English.Would be a plus:- AI tools and integration experience (Claude, prompting, Copilot).- Security Testing knowledge.- Knowledge in Data Integrity/validation .- AI certifications.- Degree in Computer Engineering, IT, or an Engineering field.- Cloud experience.How we do make your work (and your life) easier:- 100% remote work (from anywhere).- Excellent compensation in USD or your local currency if preferred- Hardware and software setup for you to work from home.- Flexible hours: create your own schedule.- Paid parental leaves, vacations, and national holidays.- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.- Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities.Apply now and become part of a global team where your unique talents can truly thrive!",https://pe.linkedin.com/jobs/view/qa-engineer-remote-work-at-bairesdev-4314517730?position=6&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=yQoIffzyHk1pQ64z8RUc4g%3D%3D
QA Automatizador,Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 hour ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-synopsis-s-a-4314872809?position=7&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=2j%2FNvG%2BdZ9Wz9Iro0gfoAA%3D%3D
Control De Calidad Textil c/experiencia,Ablimatex Export S.A.C.,https://pe.linkedin.com/company/ablimatexexport?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Victoria, Peru",12 hours ago,,,"Lugar de trabajo: La VictoriaRequisitosExperiencia comprobada en control de calidad textil.Conocimiento en procesos de confección, estampado, bordado y acabados.Manejo de medición de prendas terminadas.Funciones PrincipalesInspeccionar prendas al 100% según ficha técnica.Auditar prendas en proceso de confección en talleres externos.Auditar telas y prendas en proceso de acabados.Verificar el cumplimiento de los estándares de calidad establecidos.PerfilCapacidad para trabajar en equipo.Habilidad para trabajar bajo presión.Persona proactiva y con atención al detalle.Horario Lunes a viernes: 8:30 a.m. a 5:45 p.m. Sábado: 8:30 a.m. a 2:00 p.m.",https://pe.linkedin.com/jobs/view/control-de-calidad-textil-c-experiencia-at-ablimatex-export-s-a-c-4314648492?position=8&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=COFbRvCSr3VRjx4r753iGg%3D%3D
Asistente Técnico Corporativo,Oben Group,https://pe.linkedin.com/company/oben-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lurín, Peru",9 hours ago,,,"Somos Oben Group, un grupo innovador y moderno, líder en el desarrollo, fabricación y comercialización de películas de polipropileno, poliéster y poliamida para empaque de alimentos, así como productos termoformados de polipropileno.Contamos con 16 plantas de fabricación ubicadas en 11 países: Argentina, Brasil, Chile, Colombia, Ecuador, El Salvador, México, Perú, Polonia y Portugal; 2 centros de distribución; y 7 oficinas comerciales ubicadas en ambos continentes.Nuestra oficina corporativa ubicada en Lima - Perú, requiere incorporar el mejor talento para la posición de:ASISTENTE TECNICO CORPORATIVOPrincipales Funciones:Apoyo en los procesos existentes en la compañía para identificar áreas de mejora y estandarización.Apoyo en la elaboración de planes detallados para la implementación de nuevos estándares o la mejora de los existentes (Lineamientos, cronogramas, indicadores, y métricas de éxito y otros).Seguimiento del progreso de los proyectos de estandarización, asegurando que se cumplan los plazos, presupuestos y estándares de calidad establecidos. Esto puede implicar la implementación de sistemas de seguimiento y reporte.Apoyo para identificar y resolver desafíos técnicos que puedan surgir durante la implementación de nuevos estándares.Requisitos:Egresado y/o Bachiller de la carrera de Ingeniería Industrial, Química y/o afines.Experiencia como Asistente o puestos con funciones afines.Conocimientos sobre polímeros, QC & QA, gestión de proyectos, control y normativas de calidad, marco regulatorio y mejora continua.Manejo de programas de automatización .Conocimientos de MS Office a nivel intermedio – avanzadoConocimientos de Inglés y portugués a nivel intermedio - avanzadoTe ofrecemos:Oportunidad de ser parte de una empresa líder en constante crecimiento y expansiónAprendizaje permanente y oportunidades de crecimiento profesionalExcelente clima laboralAlimentación cubierta al 100%Cobertura de EPSDía libre por cumpleañosCuponera de horas libresHorario de verano",https://pe.linkedin.com/jobs/view/asistente-t%C3%A9cnico-corporativo-at-oben-group-4314512587?position=9&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=HcKOgAypKDwM5vDBzrjyhg%3D%3D
Analista QA SemiSenior - Certificado ISTQB,Ditech Group,https://es.linkedin.com/company/grupo-ditech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,Carolina Franco,https://co.linkedin.com/in/lcfrancoc,"Ingeniero de sistemas o afínMínimo 3 años de experiencia en el rolCertificación ISTQB y Scrum MasterRealizar pruebas funcionales, pruebas de performance, pruebas de regresión, pruebas exploratorias, pruebas de sistemas e integración de los sistemas informáticos.Revisar la documentación técnica y funcional entregada por los encargados del proyecto y el área de Desarrollo, que deben cumplir con los estándares definidos por TI.Elaborar el Plan de Pruebas para el Control de Calidad y elaborar los casos de pruebas definidos en este plan.Analizar los resultados de las pruebas y generar dashboard e informes de progreso de las pruebas.Elaborar informes técnicos y/o de seguimiento de los avances de las pruebas de los proyectos informáticos a su cargo.Demas funciones que le asigen su jefe inmediato",https://pe.linkedin.com/jobs/view/analista-qa-semisenior-certificado-istqb-at-ditech-group-4311630266?position=10&pageNum=0&refId=qsf6dPJYPvzD87eKvCUU8A%3D%3D&trackingId=C6EV6EsnoVMT7nj55O1gDA%3D%3D
