Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista QA,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",10 hours ago,,,"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil: Analista QA Requisitos:Bachiller en Ingeniería de Sistemas, Ingeniería Informática, Ingeniería o carreras afines.4 años de experiencia como Analista de Calidad, QA, Tester o afines.Competencia técnica medio de herramientas para la ejecución y seguimiento de pruebas.Metodologías de desarrollo de sistemas (ágiles, no ágiles).Conocimientos basicos en automatizacion.Conocimientos en camundaManejo de lenguaje GherkinCompetencia técnica en Automatización de pruebas funcionales con SerenityBDD""Competencia técnica de CMMI, ISTQB, Modelo en V, RUP (Deseable)Funciones:Diseñar el plan de Testing, casos de prueba y estrategia a aplicar para las distintas actividades de Testing necesarias.Preparación, identificación de data para la verificación de los productos desarrollados.Ejecutar los casos de prueba y llevar un registro de los defectos encontrados, así como realizar el seguimiento de los mismos hasta su adecuada corrección.Analizar y reportar los resultados de las pruebas, estadísticas, etc.Brindar soporte en las actividades de integración y verificar que las versiones liberadas cumplan con los requisitos de calidad establecidos.Ofrecemos:Ingreso a planilla con todos los beneficios de ley.EPS al 100%Modalidad de trabajo: HIBRIDOCapacitación constante y línea de carrera.Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.Te invitamos a conocer más sobre la #SofttekLife en: https://www.softtek.com/es-pe/haz-tu-carrera-en-softtekEn Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento.",https://pe.linkedin.com/jobs/view/analista-qa-at-softtek-4313244273?position=1&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=oFVjNyRuTHTGPt0oA57wFg%3D%3D
Analista QA (Analista de Calidad de Sistemas),inLearning Escuelas de Educación Superior,https://pe.linkedin.com/company/inlearning-ees?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,"Somos inLearning Escuelas de Educación Superior, conformados por Zegel, Idat, Corriente Alterna, e Innova Teaching School, líderes en educación superior y parte del Grupo Intercorp. que valora y promueve la diversidad, inclusión y equidad de género, perteneciente a la comunidad Eaquales y formamos parte de GPTW 2025. Nos encontramos en la búsqueda de un(a) Analista QA (Analista de Calidad de Sistemas).PropósitoAsegurar que las plataformas tecnológicas se encuentren exentas de errores y cumplan con las expectativas de los usuarios finales .FuncionesEstimar, priorizar, planificar y coordinar actividades de testing y casos de prueba.Diseñar, desarrollar y ejecutar automatización de pruebas y despliegue.Levantamiento y despliegue de fuentes a servidores de Prueba.Identificar, documentar y reportar errores.Realizar pruebas de concurrencia y estrés.Colaborar con otros miembros del equipo y stakeholders.Realizar otras funciones afines y/o complementarias que le asigne su jefe inmediato.RequisitosSuperior Técnica o Universitaria completa en Computación, Ingeniería de Sistemas, Informática o afines.1 año de experiencia en testear aplicaciones clientes - servidor y/o web6 meses automatizando pruebas en entornos clientes servidor y/o webConocimientos en Herramientas de prueba para web .Pruebas de rendimiento o estrés .Creación plan de pruebas y casos de pruebas.Dominio de lenguaje de programación .NET, C# y API(deseable)Experiencia implementando Devops en herramientas Microsoft (Visual studio, Azure DevOps) (deseable)Conocimiento en el repositorio de Azure DevOps (GIT) (deseable )BeneficiosIngreso a planilla desde el primer día con todos los beneficios de ley.Pertenecer a una de las mejores empresas para trabajar según el ranking Great Place to Work 2025.Ser parte de una de las empresas del grupo Intercorp.Línea de carrera en Grupo Intercorp.Cuponera de tiempo libre donde equilibramos tu vida personal y laboral.Descuentos en las empresas que pertenecen al club Intercorp.Atractivos descuentos para ti y tu familia en las instituciones educativas del grupo.Semana Classifieds (Semana libre entre Navidad y Año Nuevo)En inLearning EES (Zegel, Idat, Corriente Alterna, e Innova Teaching School) estamos comprometidos con promover la igualdad de género, diversidad e inclusión en nuestros procesos de atracción y selección del talento, brindando igualdad de oportunidades laborales para los/las postulantes, asegurando ambientes saludables, equitativos y seguros.Además, queremos que sepas que este cargo admite postulaciones para personas con discapacidad de acuerdo al marco de la Ley de Inclusión Laboral en el Perú.",https://pe.linkedin.com/jobs/view/analista-qa-analista-de-calidad-de-sistemas-at-inlearning-escuelas-de-educaci%C3%B3n-superior-4313215530?position=2&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=%2Bpuh6MtOldb%2FDRatgozK2A%3D%3D
Inspectores y Auditores de control de calidad,Industria Textil del Pacífico S.A.,https://pe.linkedin.com/company/intexpac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,"Somos Industria Textil Del Pacífico, Empresa Dedicada a La Fabricación De Prendas De Vestir Para Exportación y Nos Encontramos En Búsqueda Del Mejor Talento Para Ocupar La Posición DeINSPECTORES Y AUDITORES DE CONTROL DE CALIDAD CONFECCIONES - TEXTILRequisitosEstudios técnicos en carreras afines al rubro textil.Experiencia mínima de 3 meses en realizando inspecciones o auditorías en áreas como corte, confecciones y/o acabados.Conocimientos de técnicas de revisión de prendas (Método del reloj), lectura e interpretación de fichas técnicas, procedimientos y procesos básicos de costura, herramientas de medición de prendas de vestir, interpretación de tablas AQL para la tipificación de defectos en prendas confeccionadas (Defecto crítico, defecto mayor y defecto menor).Disponibilidad para trabajar en horarios rotativos.FuncionesAsegurar que el personal, prenda o tela, cumpla con los procedimientos establecidos para auditorías e inspecciones.Asegurar la correcta ejecución de los procedimientos de control de calidad.Analizar las causas raíz de los defectos detectados e implementar acciones correctivas o preventivas para evitar recurrencias.Trabajar de manera conjunta con los departamentos de producción, desarrollo de producto y tela, comercial, ingeniería, logística y gestión de calidad para garantizar que los procesos sean eficientes y cumplan con los estándares de calidad.Resolver problemas relacionados con la calidad de manera oportuna y eficiente.OfrecemosIngreso a planilla desde el primer día con todos los beneficios de Ley (CTS, gratificaciones, utilidades, EsSalud, vacaciones, alimentación cubierta al 50%, capacitaciones con SENATI), Alimentación cubierta al 55%Línea de carrera Agradable clima laboral.No pierdas la oportunidad de pertenecer a una empresa líder en la confección de prendas de vestir de exportación.“Súmate a una industria textil que apuesta por la sostenibilidad, la inclusión y las mismas oportunidades para todos. En Industria Textil del Pacífico, promovemos la inclusión de personas con discapacidad conforme a la Ley N° 29973”",https://pe.linkedin.com/jobs/view/inspectores-y-auditores-de-control-de-calidad-at-industria-textil-del-pac%C3%ADfico-s-a-4313219425?position=3&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=829vTcsD7xd1AEGUBnUv2g%3D%3D
QA Funcional | Senior,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",4 hours ago,Daphne Carrasco Albornoz,https://pe.linkedin.com/in/daphne-carrasco-albornoz-005461246,"¿Tienes ganas de construir un mejor futuro y dejar una huella importante en el mundo de la tecnología? ¡Sumate a #Softtek Perú!En Softtek buscamos un QA Funcional Semi Senior¿Qué esperamos de ti?Egresado y/o Bachiller de las carreras de Ing. Computación e informática, Sistemas o afines.Experiencia mínima de 4 años a más en QA, pruebas funcionales y manuales.Competencia técnica de CMMI, ISTQB, Modelo en V, RUP.Competencia técnica de Scrum/UML/TDD/BDD/IC, experiencia en caso de asignaciones a equipos ágiles.Competencia técnica de diferentes Tipos de Testing (volumen, Smoke test, performance, funcional, técnico).Experiencia en Pruebas Funcionales, Regresión, Integración y Aceptación.Conocimientos en:GherkinConocimiento básico en Automatización / Scripting¿Cuáles serán tus retos?Analizar requerimientos funcionales y documentos técnicos para diseñar casos de prueba.Ejecutar pruebas funcionales manuales y documentar resultados.Reportar incidencias con detalle y trazabilidad, utilizando herramientas como JIRA o similares.Realizar validaciones de datos, pruebas de regresión y pruebas de smoke testing.Participar en reuniones de revisión y daily stand-ups operativos.Asegurar la cobertura total del alcance funcional asignado por ciclo de pase.¿Cuáles serán tus beneficios?Ingreso a planilla con todos los beneficios de ley.Contrato indefinidoEPS al 100% para colaborador + dependientes directos.Días libres por cumpleaños y otra fechas importante.Descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.Ven a vivir la #SofttekLife y disfrutá de:Capacitaciones constantesDescuentos corporativos en empresas de entretenimiento, educación, entre otros.Planes de carrera, actividades deportivas, programas de balance de Vida y muchos otrosPara construir un mejor futuro juntos, postúlate!En Softtek, respetamos y reconocemos la diversidad del talento, promoviendo la equidad de trato y oportunidades. Conoce nuestra Politica de Diversidad.https://www.softtek.com/transcendEn Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento.",https://pe.linkedin.com/jobs/view/qa-funcional-senior-at-softtek-4313291889?position=4&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=QL%2BjJDumlL7XhJ0Bfax3nQ%3D%3D
Analista QA Funcional,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",2 hours ago,Camila Espinoza,https://pe.linkedin.com/in/camila-espinoza-7330ba150,"Estamos en la búsqueda de este puesto para que sea nuestro representante frente a una empresa del rubro de seguros.( 1) Analista QA Funcional🎯 ¿Qué buscamos en ti?Profesional universitario o técnico de Ingeniería de Sistemas, Informática o carreras afines.Experiencia de 4.5 - 5 años como Analista de QA Funcional.Experiencia en metodologías y modelos de calidad: CMMI, ISTQB, Modelo en V, RUP.Experiencia con metodologías de desarrollo (ágiles y tradicionales).Manejo de herramientas de pruebas, seguimiento de defectos y documentación.Experiencia en testing funcional, regresión, integración, aceptación, volumen, smoke test y performance.Experiencia en el uso de lenguaje Gherkin.Experiencia en bases de datos y lenguajes de consulta (SQL).Familiaridad con prácticas ágiles: Scrum, UML, TDD, BDD, IC.Nivel básico en automatización y scripting.💼 ¿Cuáles serán tus retos?Diseñar planes y casos de prueba, definiendo la estrategia de testing adecuada para cada proyecto.Preparar datos de prueba y verificar los productos desarrollados.Ejecutar pruebas funcionales, registrar defectos y hacer seguimiento hasta su resolución.Analizar y reportar resultados de pruebas, métricas y estadísticas.Brindar soporte en procesos de integración y asegurar el cumplimiento de estándares de calidad.💡 Beneficios exclusivosHorario: Lunes a Viernes de 9am a 6pmModelo de trabajo: híbrido-3 veces a la semana en las oficinas del cliente-San Isidro.EPS cubierto al 100% en Plan BaseUdemy acceso totalLínea de CarreraKit ergonómico para laborar desde casa¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/analista-qa-funcional-at-indra-4313419545?position=5&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=A4mBKSBjbg%2FJNf2R5jowcg%3D%3D
Backoffice,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chorrillos, Peru",10 hours ago,Gabriela Pinedo Morales,https://pe.linkedin.com/in/gabriela-pinedo-morales-652251218,"¿Tienes ganas de construir un mejor futuro y dejar una huella importante en el mundo de la tecnología? ¡Sumate a #Softtek Perú! En Softtek buscamos un Analista de Servicios  ¿Qué esperamos de ti? Experiencia de 1 año en posiciones similares Experiencia en AIX y Linux (RHEL, CentOS). Manejo de conexiones SSH/SFTP, claves públicas/privadas, generación y validación. Experiencia manejando redes: protocolos básicos (TCP/IP, FTP/SFTP, DNS, firewall), troubleshooting de conectividad. Manejo de herramientas como Jira, Confluence y gestores de pases a producción Conocimientos técnicos en: Conceptos de encriptación PGP, GPG, SSL/TLS. PL/SQL (Básico) SQL básico: consultas, joins, filtros, validaciones en tablas Shell Scripting (bash/ksh). Procesos de ITIL: atención de incidentes, cambios y problemas. IBM Sterling, Control-M u otras herramientas de automatización.(deseable)  ¿Cuáles serán tus retos? Gestionar incidencias y requerimientos de soporte técnico. Gestionar, ejecutar pases a producción: validaciones post-pase y coordinación con áreas involucradas. Realizar análisis de fallas y troubleshooting de conectividad y procesos. Participar en mantenimientos programados o upgrades de sistemas. Coordinar con equipos de desarrollo, QA, infraestructura y seguridad para asegurar continuidad operativa. Documentar soluciones, procedimientos y lecciones aprendidas en las herramientas de gestión.  ¿Cuáles serán tus beneficios? Ingreso a planilla con todos los beneficios de ley. Tipo de contrato: Indeterminado Modalidad: Hibrida Horario: 9am – 6pm EPS al 100% para colaborador + dependientes directos. Días libres por cumpleaños y otra fecha importante. Descuentos corporativos en empresas de entretenimiento, educación, entre otros. Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.  Ven a vivir la #SofttekLife y disfrutá de: Capacitaciones constantes Planes de carrera, actividades deportivas, programas de balance de Vida y muchos otros  Para construir un mejor futuro juntos, postúlate! En Softtek, respetamos y reconocemos la diversidad del talento, promoviendo la equidad de trato y oportunidades. Conoce nuestra Politica de Diversidad. https://www.softtek.com/transcend",https://pe.linkedin.com/jobs/view/backoffice-at-softtek-4313244253?position=6&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=QnqPCnNsjtqti1jbkaAfzQ%3D%3D
Qa Funcional/ Automatizador,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",4 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-funcional-automatizador-at-indra-4313290910?position=7&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=CF%2FCBYL4Anc7fKPtf9RUPw%3D%3D
Analista QA,wirbi®,https://pe.linkedin.com/company/wirbi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,"Objetivo del PuestoEsta posición asegura la calidad de aplicaciones web, de escritorio y servicios a través de pruebas automatizadas y metodologías ágiles, respaldando la estabilidad y funcionalidad de los sistemas.Responsabilidades / Funciones PrincipalesDiseño y desarrollo de scripts de automatización.Ejecución de pruebas automatizadas y análisis de resultados.Implementación de metodologías BDD para pruebas.Documentación y gestión de pruebas en Jira y Azure DevOps.Verificación de integridad y consistencia de datos en bases de datos.Colaboración en equipos ágiles bajo el modelo de células de trabajo.Requisitos TécnicosExperiencia en automatización de pruebas no menor a 4 años.Experiencia en automatización de pruebas con Selenium utilizando el framework WebDriver.Implementación del patrón de diseño Page Object Model.Manejo de Cucumber para metodologías BDD.Conocimiento del lenguaje de automatización Gherkin.Experiencia con bases de datos Oracle, MySQL, PostgreSQL y SQL Server.Experiencia en pruebas funcionales para aplicaciones web, móviles, de escritorio y servicios.Manejo de herramientas de gestión Jira y Azure DevOps.Requisitos DeseablesHabilidad para elaborar informes de pruebas y reportes diarios.Experiencia en modelo de células de trabajo con metodología ágil.Condiciones LaboralesHorario: Lunes a viernes de 9:00 a.m. a 6:00 p.m.Lugar: San Isidro, Lima – PerúModalidad: Híbrida",https://pe.linkedin.com/jobs/view/analista-qa-at-wirbi%C2%AE-4313295238?position=8&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=zh4GeO61N5VEQmqq7NTh3w%3D%3D
QA Automation Lead,Compartamos Banco Perú,https://pe.linkedin.com/company/compartamosbancoperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 hours ago,Silvia Dongo Perez,https://pe.linkedin.com/in/silvia-beatriz-dongo-perez,"En Compartamos Banco, parte del Grupo Gentera con presencia en México y Perú. Llevamos más de 30 años brindando soluciones financieras a los microempresarios/as peruanos/as. Apostamos por la innovación, la tecnología y un servicio con sentido humano para seguir creciendo y ofreciendo mejores oportunidades. Con más de 7,000 colaboradores y 126 agencias en todo el país, estamos evolucionando y queremos que tú seas parte de este gran reto.Nos encontramos en búsqueda de un o una QA Automation Lead para contribuir a nuestro gran objetivo: servir a 2 millones de personas en 2026.¿Cuáles serían tus funciones?Desarrollar estrategias de prueba, planes y mantener los datos de prueba de automatización.Promover la identificación, selección e implementación de herramientas, tecnologías y prácticas que respaldan el proceso control de calidad con enfoque a la automatización de pruebas de las soluciones encargadas.Desarrollar y mejorar continuamente las pruebas automatizadas a medida que se desarrollan nuevas características y mejoras del sistema.Liderar y brindar soporte técnico al equipo asignado para la obtención de los resultados planificados.Asegurar de que los entornos de prueba y las infraestructuras adecuadas estén en su lugar y se mantengan actualizados.Integrar las soluciones de pruebas automatizadas en un marco de CI/CD de Jenkins/Azure DevOps.Proponer y desarrollar testing automatizados, para aplicar a los proyectos asignados en coordinación y según estrategia y en coordinación con los consultores de calidad de software.Contribuir a estimaciones de tiempo precisas para el desarrollo de automatización de pruebas.Documentar y asesorar a los consultores de calidad de software en el uso del marco de automatización de pruebas implementado.RequisitosEres nuestro candidato o candidata ideal si:Bachiller o titulado de Ingeniería de Sistemas, Informática o afines.Experiencia asumiendo roles de liderazgo y soporte a equipo para transmitir los lineamientos y buenas prácticas de automatización.Experiencia de 4 años diseñando e implementando marcos de automatización en API Testing, Web y Mobile, participando en proyectos del sector de Banca o afines.Experiencia de 3 años elaborando, configurando y ejecutando planes de pruebas funcionales, regresión y rendimiento.Dominio del proceso de control de calidad de software basados en ISQTB. (Certificado ISTQB Foundation Level - Obligatorio).Conocimiento pruebas de performance como Jmeter.Experiencia en seguimiento de errores, métricas e indicadores de calidad.Experiencia en herramientas de gestión de pruebas con lenguajes de programación (Java, Net, APIS); y gestores de base de datos DB2/SQL.Experiencia implementando pruebas automatizadas como: Selenium, Cucumber, Appium, Postman, SOAPUI, Karate SDL, Maven, etc.Conocimiento y experiencia de metodología de trabajo Agile / Scrum Conocimiento de prácticas de integración continua, despliegue continuo, testing continuo: Pipelines (Jenkins/azure devops), análisis de Código Estático (SonarQube), GIT.BeneficiosTrabajo híbridoExcelente clima laboral (#4 Ranking GPTW Perú)EPS a costos compartidosTarjeta de alimentosCuponera de tiempo librePrograma Super Voluntario y Compartamos con la ComunidadAsesoría gratuita en psicología, nutrición y derecho familiar (para colaboradores y familiares directos)",https://pe.linkedin.com/jobs/view/qa-automation-lead-at-compartamos-banco-per%C3%BA-4313408972?position=9&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=5c%2Ba42SMVft6v1C2kAjOyw%3D%3D
QA Automatizador Senior (Python),Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Nicole Sotomayor LÃ³pez,https://pe.linkedin.com/in/nicolesotomayorl%C3%B3pez,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador Senior (Python) con ganas de trabajar en nuestros equipos multidisciplinares.Requisitos:Automatización: Selenium, Appium, Kobiton, Cucumber, Behave, UFT, Python Request.Lenguajes de programación: Python.Gestión de pruebas: Jira, Xray, Gherkin.Testing continuo / Control de versiones: GitHub.Herramientas complementarias: Postman, Dynatrace, OWASP, MongoDB, SonarQube.Tipos de pruebas: Mobile, Servicios (APIs) y Web.Condiciones de trabajo:Trabajo híbrido (2 veces por semana) en el distrito de Surquillo.L a V de 9:00am a 6:30pm.Beneficios:Planilla Completa desde el 1er día de trabajo.Cobertura al 100% de EPS.Asesorías psicológicas y nutricionales gratuitas.Convenios Corporativos.Acceso ilimitado a cursos y certificaciones online en Udemy.Crecimiento y desarrollo profesional.¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/qa-automatizador-senior-python-at-indra-4310734477?position=10&pageNum=0&refId=aujVJKRjFM49Z%2Bb%2BK18wWQ%3D%3D&trackingId=A44F67Z8WO876ST2PFe4cg%3D%3D
