Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Ingeniero(a) de Procesos,Oben Group,https://pe.linkedin.com/company/oben-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lurín, Peru",11 hours ago,,,"Únete a Oben Group y desarrolla tu carrera en una compañía global líder en fabricación de soluciones para empaques flexibles, con presencia en las Américas y Europa. Nos mueve el propósito de crear soluciones sostenibles para llevar alimentos seguros al mundo, integrando tecnología avanzada, excelencia operativa y un enfoque en calidad y continuidad de suministro.Con operaciones en 17 países y ventas en más de 70 mercados, ofrecemos un entorno dinámico, retador y en constante crecimiento, donde el talento tiene oportunidades reales de desarrollo y proyección profesional.Nuestra operación en Perú requiere incorporar el mejor talento para la posición de: Ingeniero (a) de ProcesosSerá responsable de mantener controlado los procesos y actividades relacionadas con QA/QC (aseguramiento de la calidad y control de calidad) de películas (productos terminados) y evaluación de materias primas, coordinando nuevos controles en toda la cadena productiva, analizando y asegurando la implementación de mejoras continuas en todos los procesos, con la finalidad de optimizar la calidad de los productos y satisfacer las necesidades de nuestros clientes.Principales desafíos del rol:Apoyo en los procesos existentes en la compañía para identificar áreas de mejora y estandarización.Garantizar la calidad del producto final, asegurando el cumplimiento de las especificaciones técnicas establecidas.Brindar soporte técnico durante todas las etapas de evaluación de materia prima (MP), generando informes técnicos con resultados funcionales y de desempeño del producto.Planificar y ejecutar corridas de productos especiales y desarrollos, verificando en planta que se cumplan las propiedades técnicas requeridas.Proponer e implementar acciones de mejora en los procesos, enfocadas en la calidad del producto, la seguridad del personal y la productividad operativa.Analizar de forma continua las principales causas de inconformidades internas, liderando la definición y ejecución de planes de acción correctiva y preventiva junto con los equipos involucrados.Perfil que buscamos:Egresado o Bachiller en Ingeniería Química o Ingeniería Industrial.Experiencia mínima de 3 años como Analista de Procesos o más de 1 año como Supervisor / Ingeniero de Producción o Ingeniero de ProcesosConocimientos de MS Office y Project a nivel intermedioConocimientos de inglés a nivel intermedioDisponibilidad para trabajar en Lurin de Lunes a Sabado .¿Qué te ofrecemos?Ser parte de una empresa líder en su rubro que innova constantementePosibilidad de crecer con nosotros, asumir grandes retos y hacer línea de carreraAlimentación cubierta al 100%Cobertura de EPSDía libre por cumpleaños",https://pe.linkedin.com/jobs/view/ingeniero-a-de-procesos-at-oben-group-4417885611?position=1&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=ekLEV1Met3l2PCROqUwbvw%3D%3D
QA Funcional SemiSr,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,Katherine Alarcon Carbajal,https://pe.linkedin.com/in/katherine-alarcon-carbajal-b94359230,"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil: QA Funcional SemiSrRequisitos:Experiencia de 2 años a más en la especialidad.Competencia técnica en Ingeniería de Sistemas, Informática o afines. Competencia técnica de metodologías y modelos de calidad para la industria del software.Competencia técnica medio de herramientas para la ejecución y seguimiento de pruebas.Metodologías de desarrollo de sistemas (ágiles, no ágiles). Competencia técnica de Scrum/UML/TDD/BDD/IC, experiencia en caso de asignaciones a equipos ágiles. Competencia técnica de CMMI, ISTQB MAT, Modelo en V, RUP Competencia técnica de lenguajes de consulta de Base de Datos. Experiencia en Pruebas Funcionales, Regresión, Integración y Aceptación.Competencia técnica y Experiencia en pruebas a aplicaciones móviles (IOS/Android): interface, usabilidad, performance, seguridad, servicios, recursos de bajo nivel, operacional, compatibilidad, multidispositivo y entornos.Competencia técnica básico en Automatización / Scripting. Manejo de lenguaje GherkinFunciones:Diseñar el plan de Testing, casos de prueba y estrategia a aplicar para las distintas actividades de Testing necesarias.Preparación, identificación de data para la verificación de los productos desarrollados.Ejecutar los casos de prueba y llevar un registro de los defectos encontrados, así como realizar el seguimiento de los mismos hasta su adecuada corrección. Analizar y reportar los resultados de las pruebas, estadísticas, etc. Brindar soporte en las actividades de integración y verificar que las versiones liberadas cumplan con los requisitos de calidad establecidos. Ofrecemos:Ingreso a planilla con todos los beneficios de ley.EPS al 100% + Seguro oncológicoContrato temporal (03 meses) posibilidad de renovación*Bono trimestral de desempeñoConcepto Mensual de ConectividadCapacitación constante y línea de carrera.Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento.",https://pe.linkedin.com/jobs/view/qa-funcional-semisr-at-softtek-4418979312?position=2&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=uI7BU7gMSQ%2Bf%2BVaqMp9xnA%3D%3D
QA Automatizador,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,Nathaly Murillo Orihuela,https://pe.linkedin.com/in/nathaly-murillo-orihuela-452bb4169,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador con ganas de trabajar en nuestros equipos multidisciplinares.¿Qué esperamos por tu parte?Experiencia de 5 años como QA Automatizador manejando las siguientes herramientas:ISTQBTécnicas de PruebasSerenity BDD y Gherkin (indispensable)3 a 4 años Herramientas de Automatización: Selenium, Karate (Indispensable)Estrategias de pruebasPruebas Backend (Incluido su automatización).Pruebas Web y Escritorio (incluido su automatización)Ceremonias Ágiles - (Scrum/ Spring Planning / Review /Retrospectiva)Prueba de Servicio - (REST SOAP)Coding: Java/Javascript.Test Management: Jira + Xray, Gherkin.Disponibilidad para trabajo híbrido (2 días presencial sede cliente y 3 días remoto)Horario de trabajo: De lunes a viernes de 9:00am a 6:30pm.Motivos por los que te encantará ser un #Minsaiter:✅ Planilla completa desde el día 1🚑 EPS al 100%📚 Acceso total a Udemy para seguir aprendiendo🔖 Descuentos corporativos exclusivos📈 Línea de carrera definida para tu desarrollo profesional💆 ♀️ Kit ergonómico para tu comodidad trabajando desde casa💻 Modalidad híbridaMinsait, technology for a more human future!",https://pe.linkedin.com/jobs/view/qa-automatizador-at-indra-group-4415201976?position=3&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=obHnCnyH2VN0bmwR9h809Q%3D%3D
QA Automatizador,Tsoft,https://ar.linkedin.com/company/tsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,,,"¿Eres un apasionado por la calidad y la automatización?En Importante empresa del sector tecnológico estamos en búsqueda de un QA Automation Ssr con experiencia en aplicaciones web y APIs, para unirse a nuestro equipo de TI y garantizar la excelencia técnica de nuestras soluciones mediante frameworks de automatización robustos y escalables.Si te motiva diseñar estrategias de pruebas automatizadas, analizar fallas a nivel de causa raíz y contribuir a la mejora continua, ¡esta oportunidad es para ti!🎯 Objetivo del PerfilAsegurar la calidad técnica y funcional de aplicaciones web, servicios y soluciones del Portafolio de Proyectos de TI mediante la automatización de pruebas. El rol se enfoca en la ejecución de pruebas automatizadas de regresión, funcionales críticas y end-to-end, garantizando trazabilidad, cobertura y estabilidad en cada entrega.🛠 Funciones PrincipalesDiseñar, desarrollar, mantener y ejecutar pruebas automatizadas de regresión, funcionales críticas y end-to-end sobre aplicaciones web, APIs y servicios.Diseñar, implementar y mantener frameworks de automatización desde cero, asegurando escalabilidad, reutilización y buenas prácticas.Ejecutar scripts en entornos de prueba estandarizados, garantizando consistencia en los resultados.✅ Requisitos MínimosExperiencia:De 4 años en QA funcional y automatización de pruebas.Experiencia comprobable en automatización de pruebas sobre aplicaciones web, APIs y servicios.Conocimientos Técnicos:Dominio de herramientas de automatización: Selenium WebDriver, Cypress, Appium o equivalentes.Manejo de lenguajes de scripting: Java, Python o JavaScript.Conocimientos básicos de SQL para validación de datos.Experiencia en control de versiones con Git y ejecución de pruebas en pipelines CI/CD.Herramientas complementarias:Gestión de pruebas/defectos: Zephyr, Jira u otras.Formación:Bachiller o titulado en Ingeniería de Sistemas, Informática o carreras afines.Deseable:Certificación ISTQB Advanced Test Automation o equivalente.",https://pe.linkedin.com/jobs/view/qa-automatizador-at-tsoft-4415243605?position=4&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=DK39%2BO9pjORpMC%2BUVxhRhg%3D%3D
QA Automatizador Semi Senior / Senior,Grupo CINTE,https://mx.linkedin.com/company/grupo-cinte?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",13 hours ago,,,"Oportunidad Laboral: QA Automatizador Semi Senior / SeniorNos encontramos en la búsqueda de un QA Automatizador Semi Senior / Senior para integrarse a un equipo de desarrollo ágil, con el objetivo de liderar y fortalecer la estrategia de automatización de pruebas dentro del proyecto. El rol requiere una sólida experiencia en automatización, así como capacidad para proponer mejoras, buenas prácticas y asegurar la calidad end-to-end del producto.Rol en el proyectoSerá responsable de diseñar, implementar y mantener frameworks de automatización, participando activamente en la definición de la estrategia de testing, trabajando de manera colaborativa con desarrolladores, product owners y otros QAs.ResponsabilidadesDiseñar, desarrollar y mantener frameworks de automatización para pruebas UI y API.Automatizar casos de prueba desde historias de usuario y criterios de aceptación.Integrar y ejecutar pruebas automatizadas dentro de pipelines CI/CD.Analizar resultados de ejecución y gestionar defectos de manera proactiva.Definir buenas prácticas de automatización y estándares de calidad.Participar en la planificación de pruebas y estimaciones.Proponer mejoras continuas en procesos de QA y calidad del software.Skills técnicos requeridosMás de 4 años de experiencia en automatización con Selenium, Cypress o Playwright.Experiencia sólida en pruebas de APIs (Postman, REST Assured u otros).Conocimientos intermedios o avanzados en CI/CD (Jenkins, GitLab CI, GitHub Actions, Azure DevOps, etc.).Experiencia con BDD (Cucumber, Gherkin).Conocimientos de control de versiones (Git).Manejo de metodologías ágiles.",https://pe.linkedin.com/jobs/view/qa-automatizador-semi-senior-senior-at-grupo-cinte-4418977034?position=5&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=vz1DUQVWmxyTzyzDj24OYg%3D%3D
Product Owner DevOps,Banco de Crédito BCP,https://pe.linkedin.com/company/banco-de-credito-bcp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,,,"Product Owner DevOps – Developer Portal & Self-Service Misión del Puesto:Liderar como Product Owner el Developer Portal (portal del ingeniero) y el catálogo de capacidades DevOps autoservidas, habilitando a los equipos de ingeniería del CIO (backend, frontend, QA/testing, etc.) a crear, probar y desplegar software de forma rápida, segura y estandarizada. El rol busca elevar el Developer Experience (DevEx), reducir dependencia operativa (tickets) y escalar “paved roads” (caminos estándar) para toda la organización. Funciones Principales Definir y gestionar el roadmap del Developer Portal y capacidades DevOps. Diseñar e implementar capacidades de autoservicio (repositorios, CI/CD, ambientes, despliegues, observabilidad y seguridad). Establecer estándares (“paved roads”) para el desarrollo y despliegue de software. Gestionar el backlog y priorización en función de impacto en velocidad, calidad y eficiencia. Impulsar la adopción del portal y mejora continua de la experiencia del desarrollador. Entender las necesidades de los equipos y las principales fricciones de los equipos para priorizar mejoras de alto impacto.Alinear y coordinar con equipos de Ingeniería, Arquitectura, Seguridad, Infraestructura y partners externos (si aplica). Requisitos:Experiencia gestionando productos o plataformas tecnológicas. Experiencia en entornos DevOps, Platform Engineering o Cloud. Conocimiento de CI/CD, infraestructura como código y despliegues automatizados. Capacidad de articulación con equipos técnicos y stakeholders diversos.Experiencia con Developer Portals (p.ej., catálogos de autoservicio tipo Backstage u otros). Experiencia en entornos regulados (banca) y prácticas DevSecOps / observabilidad.  Indicadores de Éxito:Reducción de lead time de desarrollo y despliegue. Incremento de procesos autoservidos (sin tickets). Nivel de adopción del Developer Portal por los equipos. Mejora en métricas de DevEx, calidad y estabilidad (ej. fallas en despliegues).  Competencias Blandas:Product mindset (DevOps como producto interno, foco en valor y adopción). Enfoque en DevEx (simplifica journeys, elimina fricción y dependencias). Influencia sin autoridad (alineamiento transversal y negociación de trade-offs). Priorización por impacto (decidir “qué no hacer” para sostener foco). Data-driven (gestión por métricas: DORA/DevEx/adopción). Ejecución incremental (MVP, iteración rápida, mejora continua). Tolerancia a ambigüedad (capacidad de ordenar y definir en contextos dinámicos). Condiciones Ubicación: PerúModalidad: Híbrido",https://pe.linkedin.com/jobs/view/product-owner-devops-at-banco-de-cr%C3%A9dito-bcp-4418980766?position=6&pageNum=0&refId=wIcUEtHlWB7FeNU4inO35w%3D%3D&trackingId=Ker0F2rpIHuOjFeP4RGHlQ%3D%3D
